changes_identified_counter,1,https://api.github.com/repos/0xjac/ERC777/commits/d800b39446e34adbb0b429b1d7c8ffba71f18b7b,https://github.com/0xjac/ERC777/commit/d800b39446e34adbb0b429b1d7c8ffba71f18b7b,candidate_commits_csv_row,1,changed_files_in_commit,1,file_index_in_commit,0,changes_found_in_file_counter,1,patch_length,9,test_description_change_index,4,
changes_identified_counter,2,https://api.github.com/repos/5to6/5to6-codemod/commits/03a26108cb1de6d0cdda12291cf6e9ebbfc1e0b4,https://github.com/5to6/5to6-codemod/commit/03a26108cb1de6d0cdda12291cf6e9ebbfc1e0b4,candidate_commits_csv_row,2,changed_files_in_commit,1,file_index_in_commit,0,changes_found_in_file_counter,1,patch_length,9,test_description_change_index,4,
changes_identified_counter,3,https://api.github.com/repos/AlecAivazis/redux-responsive/commits/8caaa7e02d3fc44a893f8ec58249d31cd5215c0a,https://github.com/AlecAivazis/redux-responsive/commit/8caaa7e02d3fc44a893f8ec58249d31cd5215c0a,candidate_commits_csv_row,4,changed_files_in_commit,1,file_index_in_commit,0,changes_found_in_file_counter,1,patch_length,18,test_description_change_index,4,
changes_identified_counter,4,https://api.github.com/repos/AlecAivazis/redux-responsive/commits/8caaa7e02d3fc44a893f8ec58249d31cd5215c0a,https://github.com/AlecAivazis/redux-responsive/commit/8caaa7e02d3fc44a893f8ec58249d31cd5215c0a,candidate_commits_csv_row,4,changed_files_in_commit,1,file_index_in_commit,0,changes_found_in_file_counter,2,patch_length,18,test_description_change_index,13,
changes_identified_counter,5,https://api.github.com/repos/amino/amino/commits/f5312c00161305129b693ae3f8187fb4a354add4,https://github.com/amino/amino/commit/f5312c00161305129b693ae3f8187fb4a354add4,candidate_commits_csv_row,6,changed_files_in_commit,1,file_index_in_commit,0,changes_found_in_file_counter,1,patch_length,9,test_description_change_index,4,
changes_identified_counter,6,https://api.github.com/repos/apigee-127/swagger-test-templates/commits/232a50eb7edc00c33c73f59e64eb1b7bb829cf3f,https://github.com/apigee-127/swagger-test-templates/commit/232a50eb7edc00c33c73f59e64eb1b7bb829cf3f,candidate_commits_csv_row,11,changed_files_in_commit,28,file_index_in_commit,0,changes_found_in_file_counter,1,patch_length,6,test_description_change_index,1,
changes_identified_counter,7,https://api.github.com/repos/apigee-127/swagger-test-templates/commits/232a50eb7edc00c33c73f59e64eb1b7bb829cf3f,https://github.com/apigee-127/swagger-test-templates/commit/232a50eb7edc00c33c73f59e64eb1b7bb829cf3f,candidate_commits_csv_row,11,changed_files_in_commit,28,file_index_in_commit,1,changes_found_in_file_counter,1,patch_length,6,test_description_change_index,1,
changes_identified_counter,8,https://api.github.com/repos/apigee-127/swagger-test-templates/commits/232a50eb7edc00c33c73f59e64eb1b7bb829cf3f,https://github.com/apigee-127/swagger-test-templates/commit/232a50eb7edc00c33c73f59e64eb1b7bb829cf3f,candidate_commits_csv_row,11,changed_files_in_commit,28,file_index_in_commit,2,changes_found_in_file_counter,1,patch_length,6,test_description_change_index,1,
changes_identified_counter,9,https://api.github.com/repos/apigee-127/swagger-test-templates/commits/232a50eb7edc00c33c73f59e64eb1b7bb829cf3f,https://github.com/apigee-127/swagger-test-templates/commit/232a50eb7edc00c33c73f59e64eb1b7bb829cf3f,candidate_commits_csv_row,11,changed_files_in_commit,28,file_index_in_commit,3,changes_found_in_file_counter,1,patch_length,6,test_description_change_index,1,
changes_identified_counter,10,https://api.github.com/repos/apigee-127/swagger-test-templates/commits/232a50eb7edc00c33c73f59e64eb1b7bb829cf3f,https://github.com/apigee-127/swagger-test-templates/commit/232a50eb7edc00c33c73f59e64eb1b7bb829cf3f,candidate_commits_csv_row,11,changed_files_in_commit,28,file_index_in_commit,4,changes_found_in_file_counter,1,patch_length,6,test_description_change_index,1,
